dist_id,state,district,total_enroll,tcurelsc,current_sped_exp,state_sped_rev,federal_sped_rev,state_fed_sped_rev,state_rev_v92_adjusted,federal_rev_v92_adjusted,sped_enroll,sped_exp_pp,state_sped_rev_pp,federal_sped_rev_pp,state_fed_sped_rev_pp,sped_local_pp_obligation,state_sped_pct,federal_sped_pct,local_sped_pct,state_rev_no_sped,federal_rev_no_sped,current_exp_no_sped,state_no_sped_pct,federal_no_sped_pct,local_no_sped_pct,disproportionate,fy,cpi_multiplier,tcurelsc_adjusted,current_sped_exp_adjusted,state_sped_rev_adjusted,federal_sped_rev_adjusted,state_fed_sped_rev_adjusted,state_rev_v92_adjusted_real,federal_rev_v92_adjusted_real,sped_exp_pp_adjusted,state_sped_rev_pp_adjusted,federal_sped_rev_pp_adjusted,state_fed_sped_rev_pp_adjusted,sped_local_pp_obligation_adjusted
0100900,Alabama,Coosa County,794,9296000,904000,122000,283000,405000,5550000,1555000,124,7290.322580645161,983.8709677419356,2282.2580645161293,3266.1290322580644,4024.1935483870966,0.13495575221238937,0.31305309734513276,0.5519911504424778,5428000,1272000,8392000,0.6468064823641564,0.1515729265967588,0.2016205910390848,TRUE,fy20,1.1650487890214984,10830293.542743849,1053204.1052754347,142135.9522606228,329708.80729308404,471844.75955370686,6466020.779069317,1811650.86692843,8493.581494156731,1146.2576795211517,2658.941994299065,3805.1996738202165,4688.381820336515
0100930,Alabama,Covington County,3056,29496000,2672000,0,771000,771000,21687000,3479000,462,5783.549783549784,0,1668.8311688311687,1668.8311688311687,4114.718614718615,0,0.28854790419161674,0.7114520958083832,21687000,2708000,26824000,0.8084923948702655,0.1009543692215926,0.09055323590814192,TRUE,fy20,1.1650487890214984,34364279.08097812,3113010.3642654438,0,898252.6163355754,898252.6163355754,25266413.087509237,4053204.737005793,6738.117671570225,0,1944.2697323280852,1944.2697323280852,4793.8479392421395
0100960,Alabama,Crenshaw County,2249,20927000,2010000,0,528000,528000,15116000,3658000,330,6090.909090909091,0,1600,1600,4490.909090909091,0,0.2626865671641791,0.7373134328358208,15116000,3130000,18917000,0.7990696199185917,0.16545963947771847,0.03547074060368982,TRUE,fy20,1.1650487890214984,24380976.007852897,2341748.0659332117,0,615145.7606033512,615145.7606033512,17610877.49484897,4261748.470240641,7096.206260403672,0,1864.0780624343975,1864.0780624343975,5232.128197969274
0100990,Alabama,Cullman City,3157,32973000,2463000,0,685000,685000,17975000,4573000,343,7180.758017492712,0,1997.084548104956,1997.084548104956,5183.673469387755,0,0.2781161185546082,0.7218838814453918,17975000,3888000,30510000,0.5891510980006556,0.12743362831858407,0.28341527368076036,TRUE,fy20,1.1650487890214984,38415153.72040587,2869515.1673599505,0,798058.4204797264,798058.4204797264,20941751.982661434,5327768.112195312,8365.933432536298,0,2326.7009343432255,2326.7009343432255,6039.232498193072
0101020,Alabama,Cullman County,9349,95341000,9515000,0,2062000,2062000,64460000,13160000,1501,6339.107261825449,0,1373.750832778148,1373.750832778148,4965.356429047301,0,0.21671045717288492,0.783289542827115,64460000,11098000,85826000,0.7510544590217416,0.12930813506396663,0.11963740591429176,TRUE,fy20,1.1650487890214984,111076916.59409869,11085439.227539558,0,2402330.60296233,2402330.60296233,75099044.9403258,15332042.06352292,7385.369238867127,0,1600.4867441454564,1600.4867441454564,5784.882494721671
0101050,Alabama,Dale County,3259,31231000,2007000,0,745000,745000,24004000,3506000,273,7351.648351648351,0,2728.937728937729,2728.937728937729,4622.710622710622,0,0.37120079720976584,0.6287992027902342,24004000,2761000,29224000,0.8213796879277306,0.09447714207500683,0.08414316999726251,TRUE,fy20,1.1650487890214984,36385638.729930416,2338252.9195661475,0,867961.3478210163,867961.3478210163,27965831.131672047,4084661.0543093737,8565.029009399808,0,3179.3455964139794,3179.3455964139794,5385.683412985829
0101080,Alabama,Daleville City,1142,10703000,1177000,0,314000,314000,7599000,1891000,139,8467.625899280576,0,2258.9928057553957,2258.9928057553957,6208.633093525181,0,0.26677994902293967,0.7332200509770603,7599000,1577000,9526000,0.7977115263489397,0.16554692420743228,0.03674154944362801,TRUE,fy20,1.1650487890214984,12469517.188897097,1371262.4246783038,0,365825.3197527505,365825.3197527505,8853205.747774366,2203107.2600396536,9865.197299843912,0,2631.836832753601,2631.836832753601,7233.360467090311
0101110,Alabama,Dallas County,2880,36493000,3481000,0,995000,995000,24012000,7292000,446,7804.932735426009,0,2230.9417040358744,2230.9417040358744,5573.991031390135,0,0.28583740304510197,0.714162596954898,24012000,6297000,33012000,0.7273718647764449,0.19074881861141404,0.08187931661214107,TRUE,fy20,1.1650487890214984,42516125.45776154,4055534.834583836,0,1159223.545076391,1159223.545076391,27975151.52198422,8495535.769544767,9093.127431802322,0,2599.1559306645536,2599.1559306645536,6493.971501137768
0101140,Alabama,DeKalb County,8973,87397000,6760000,0,2121000,2121000,62441000,12216000,1053,6419.753086419753,0,2014.2450142450143,2014.2450142450143,4405.508072174739,0,0.31375739644970413,0.6862426035502959,62441000,10095000,80637000,0.7743467638925059,0.12519066929573272,0.10046256681176138,TRUE,fy20,1.1650487890214984,101821769.0141119,7875729.813785329,0,2471068.4815145982,2471068.4815145982,72746811.43529138,14232236.006686624,7479.32555915036,0,2346.693714638745,2346.693714638745,5132.631844511616
0101170,Alabama,Decatur City,8842,104653000,11688000,0,2101000,2101000,54152000,11507000,1212,9643.564356435643,0,1733.4983498349834,1733.4983498349834,7910.06600660066,0,0.17975701574264202,0.820242984257358,54152000,9406000,92965000,0.5824987898671543,0.10117786263647607,0.3163233474963696,TRUE,fy20,1.1650487890214984,121925850.91746688,13617090.246083274,0,2447767.5057341685,2447767.5057341685,63089722.02309218,13406216.415270383,11235.222975316234,0,2019.6101532460136,2019.6101532460136,9215.61282207022
0101200,Alabama,Demopolis City,2236,20212000,1688000,0,417000,417000,14489000,2348000,146,11561.643835616438,0,2856.1643835616437,2856.1643835616437,8705.479452054795,0,0.2470379146919431,0.7529620853080569,14489000,1931000,18524000,0.7821744763549989,0.10424314402936732,0.11358237961563376,TRUE,fy20,1.1650487890214984,23547966.123702526,1966602.3558682895,0,485825.34502196487,485825.34502196487,16880391.90413249,2735534.556622478,13469.879149782804,0,3327.570856314828,3327.570856314828,10142.308293467977
0101230,Alabama,Dothan City,8701,96127000,9256000,0,2273000,2273000,56056000,13804000,1324,6990.936555891239,0,1716.7673716012084,1716.7673716012084,5274.16918429003,0,0.24557044079515988,0.7544295592048401,56056000,11531000,86871000,0.6452786315341138,0.132737046885612,0.2219843215802742,TRUE,fy20,1.1650487890214984,111992644.94226958,10783691.59118299,0,2648155.897445866,2648155.897445866,65307974.91738912,16082333.483652765,8144.782168567213,0,2000.1177473156088,2000.1177473156088,6144.664421251605
0101260,Alabama,Elba City,624,7022000,737000,100000,189000,289000,4636000,977000,76,9697.368421052632,1315.7894736842106,2486.842105263158,3802.631578947368,5894.736842105263,0.13568521031207598,0.2564450474898236,0.6078697421981003,4536000,788000,6285000,0.7217183770883054,0.12537788385043755,0.152903739061257,TRUE,fy20,1.1650487890214984,8180972.596508962,858640.9575088443,116504.87890214984,220194.2211250632,336699.10002721305,5401166.185903667,1138252.666874004,11297.907335642689,1532.9589329230241,2897.2923832245156,4430.25131614754,6867.656019495149
0101290,Alabama,Elmore County,11557,99548000,13257000,0,2304000,2304000,72392000,20377000,1540,8608.441558441558,0,1496.1038961038962,1496.1038961038962,7112.337662337663,0,0.17379497623896809,0.8262050237610319,72392000,18073000,86291000,0.8389287411201631,0.20944246792828916,-0.04837120904845229,TRUE,fy20,1.1650487890214984,115978276.84951213,15445051.796058005,0,2684272.4099055324,2684272.4099055324,84340211.93484432,23740199.173891075,10029.254413024679,0,1743.03403240619,1743.03403240619,8286.220380618488
0101320,Alabama,Enterprise City,6839,62928000,5002000,0,1599000,1599000,44102000,7459000,589,8492.359932088286,0,2714.7707979626484,2714.7707979626484,5777.589134125637,0,0.319672131147541,0.680327868852459,44102000,5860000,57926000,0.7613506888098609,0.1011635534992922,0.13748575769084692,TRUE,fy20,1.1650487890214984,73314190.19554485,5827574.042685535,0,1862913.013645376,1862913.013645376,51380981.693426125,8690098.917311357,9894.01365481415,0,3162.840430637311,3162.840430637311,6731.17322417684
0101350,Alabama,Escambia County,4176,45287000,3580000,0,1107000,1107000,28938000,6488000,543,6593.001841620626,0,2038.6740331491712,2038.6740331491712,4554.327808471455,0,0.30921787709497206,0.6907821229050279,28938000,5381000,41707000,0.6938403625290719,0.12901910950200207,0.17714052796892604,TRUE,fy20,1.1650487890214984,52761564.5084166,4170874.6646969644,0,1289709.0094467988,1289709.0094467988,33714181.85670412,7558836.543171482,7681.16881159662,0,2375.154713530016,2375.154713530016,5306.014098066604
0101380,Alabama,Etowah County,8614,81055000,7217000,0,2062000,2062000,59226000,9792000,1059,6814.919735599622,0,1947.119924457035,1947.119924457035,4867.799811142587,0,0.2857142857142857,0.7142857142857143,59226000,7730000,73838000,0.8021073160161435,0.1046886427042986,0.0932040412795579,TRUE,fy20,1.1650487890214984,94433029.59413755,8408157.110368155,0,2402330.60296233,2402330.60296233,69001179.57858726,11408157.742098512,7939.713985239051,0,2268.4897100683,2268.4897100683,5671.224275170751
0101410,Alabama,Eufaula City,5700,28502000,2362000,0,1070000,1070000,33630000,5069000,795,2971.069182389937,0,1345.9119496855346,1345.9119496855346,1625.1572327044023,0,0.4530059271803557,0.5469940728196443,33630000,3999000,26140000,1.2865340474368785,0.1529839326702372,-0.43951798010711546,TRUE,fy20,1.1650487890214984,33206220.58469075,2751845.2396687795,0,1246602.2042530032,1246602.2042530032,39180590.77479299,5905632.311549976,3461.44055304249,0,1568.053087110696,1568.053087110696,1893.3874659317942
0101440,Alabama,Fairfield City,1639,18289000,1623000,0,383000,383000,11692000,3149000,208,7802.884615384615,0,1841.3461538461536,1841.3461538461536,5961.538461538461,0,0.23598274799753544,0.7640172520024646,11692000,2766000,16666000,0.7015480619224769,0.16596663866554662,0.1324852994119765,TRUE,fy20,1.1650487890214984,21307577.302414186,1890874.1845818919,0,446213.6861952339,446213.6861952339,13621750.44123936,3668738.6366286986,9090.741272028326,0,2145.2581067078554,2145.2581067078554,6945.483165320471
0101470,Alabama,Fayette County,2230,23369000,2343000,0,569000,569000,15702000,2822000,278,8428.057553956834,0,2046.7625899280577,2046.7625899280577,6381.294964028777,0,0.24285104566794707,0.7571489543320529,15702000,2253000,21026000,0.74678968895653,0.1071530486064872,0.1460572624369828,TRUE,fy20,1.1650487890214984,27226025.150643397,2729709.312677371,0,662912.7609532326,662912.7609532326,18293596.08521557,3287767.682618669,9819.098247040902,0,2384.5782768101894,2384.5782768101894,7434.519970230713
0101530,Alabama,Florence City,4484,52014000,4678000,0,983000,983000,28992000,5544000,588,7955.78231292517,0,1671.7687074829932,1671.7687074829932,6284.013605442176,0,0.2101325352714835,0.7898674647285164,28992000,4561000,47336000,0.6124725367584924,0.09635372655061689,0.2911737366908907,TRUE,fy20,1.1650487890214984,60598847.71216422,5450098.23504257,0,1145242.959608133,1145242.959608133,33777094.49131128,6459030.486335187,9268.874549392127,0,1947.6921081770968,1947.6921081770968,7321.18244121503
0101560,Alabama,Fort Payne City,3385,30825000,2165000,98000,771000,869000,22161000,4676000,225,9622.222222222224,435.55555555555554,3426.6666666666665,3862.222222222222,5760,0.04526558891454965,0.35612009237875286,0.5986143187066975,22063000,3905000,28660000,0.7698185624563852,0.13625261688764828,0.09392882065596649,TRUE,fy20,1.1650487890214984,35912628.92158769,2522330.628231544,114174.78132410685,898252.6163355754,1012427.3976596822,25818646.21350543,5447768.137464527,11210.358347695752,507.443472551586,3992.233850380335,4499.677322931921,6710.681024763831
0101590,Alabama,Franklin County,3674,37897000,3951000,0,756000,756000,26886000,5726000,543,7276.2430939226515,0,1392.2651933701657,1392.2651933701657,5883.977900552486,0,0.19134396355353075,0.8086560364464692,26886000,4970000,33946000,0.7920226241677959,0.14640900253343545,0.06156837329876866,TRUE,fy20,1.1650487890214984,44151853.957547724,4603107.7654239405,0,880776.8845002528,880776.8845002528,31323501.741632007,6671069.3659371,8477.178205200627,0,1622.056877532694,1622.056877532694,6855.121327667934
0101620,Alabama,Gadsden City,5098,53135000,5220000,0,1355000,1355000,32606000,9349000,750,6960,0,1806.6666666666667,1806.6666666666667,5153.333333333333,0,0.2595785440613027,0.7404214559386972,32606000,7994000,47915000,0.6804967129291454,0.16683710737764793,0.1526661796932067,TRUE,fy20,1.1650487890214984,61904867.40465732,6081554.678692222,0,1578641.1091241303,1578641.1091241303,37987580.814834975,10892041.128561988,8108.739571589629,0,2104.854812165507,2104.854812165507,6003.8847594241215
0101640,Alabama,Geneva City,1268,13206000,1195000,0,321000,321000,8830000,1537000,141,8475.17730496454,0,2276.595744680851,2276.595744680851,6198.581560283688,0,0.2686192468619247,0.7313807531380754,8830000,1216000,12011000,0.7351594371825826,0.1012405295146116,0.1636000333028058,TRUE,fy20,1.1650487890214984,15385634.307817908,1392233.3028806907,0,373980.661275901,373980.661275901,10287380.807059832,1790679.9887260431,9873.995055891422,0,2652.3451154319223,2652.3451154319223,7221.6499404595
0101660,Alabama,Geneva County,2717,26737000,2303000,0,561000,561000,19211000,4320000,412,5589.805825242718,0,1361.6504854368932,1361.6504854368932,4228.155339805825,0,0.2435953104646114,0.7564046895353886,19211000,3759000,24434000,0.7862404845706802,0.15384300564786774,0.05991650978145207,TRUE,fy20,1.1650487890214984,31149909.472067803,2683107.361116511,0,653592.3706410606,653592.3706410606,22381752.285892006,5033010.768572873,6512.396507564346,0,1586.389249128788,1586.389249128788,4926.0072584355585
0101680,Alabama,Greene County,1012,13282000,862000,0,332000,332000,7363000,3226000,86,10023.255813953489,0,3860.4651162790697,3860.4651162790697,6162.790697674419,0,0.3851508120649652,0.6148491879350348,7363000,2894000,12420000,0.5928341384863124,0.23301127214170692,0.1741545893719807,TRUE,fy20,1.1650487890214984,15474178.015783543,1004272.0561365316,0,386796.19795513747,386796.19795513747,8578254.233565293,3758447.393383354,11677.582048099204,0,4497.630208780668,4497.630208780668,7179.951839318536
0101690,Alabama,Guntersville City,1853,19804000,1374000,0,356000,356000,11946000,1584000,137,10029.197080291971,0,2598.5401459854015,2598.5401459854015,7430.656934306569,0,0.2590975254730713,0.7409024745269287,11946000,1228000,18430000,0.648182311448725,0.06663049376017363,0.28518719479110144,TRUE,fy20,1.1650487890214984,23072626.217781756,1600777.0361155388,0,414757.36889165343,414757.36889165343,13917672.83365082,1845437.2818100536,11684.503913252109,0,3027.4260503040396,3027.4260503040396,8657.07786294807
0101710,Alabama,Hale County,2473,23683000,1803000,0,652000,652000,17634000,3595000,198,9106.060606060606,0,3292.929292929293,3292.929292929293,5813.131313131313,0,0.3616195230171936,0.6383804769828064,17634000,2943000,21880000,0.8059414990859232,0.13450639853747717,0.05955210237659969,TRUE,fy20,1.1650487890214984,27591850.470396146,2100582.9666057616,0,759611.810442017,759611.810442017,20544470.345605105,4188350.396532287,10609.00488184728,0,3836.4232850606923,3836.4232850606923,6772.581596786588
0101720,Alabama,Haleyville City,1614,17192000,1754000,0,591000,591000,10687000,2698000,201,8726.36815920398,0,2940.2985074626868,2940.2985074626868,5786.0696517412925,0,0.3369441277080958,0.6630558722919042,10687000,2107000,15438000,0.6922528824977329,0.13648140950900375,0.17126570799326338,TRUE,fy20,1.1650487890214984,20029518.7808576,2043495.5759437082,0,688543.8343117055,688543.8343117055,12450876.408272754,3143301.632780003,10166.64465643636,0,3425.591215481122,3425.591215481122,6741.053440955237
0101730,Alabama,Hartselle City,3519,35193000,3546000,0,704000,704000,23496000,2587000,500,7092,0,1408,1408,5684,0,0.1985335589396503,0.8014664410603497,23496000,1883000,31647000,0.7424400417101147,0.0595001105950011,0.19805984769488424,TRUE,fy20,1.1650487890214984,41001562.03203359,4131263.0058702333,0,820194.3474711349,820194.3474711349,27373986.34684913,3013981.2171986164,8262.526011740467,0,1640.3886949422697,1640.3886949422697,6622.137316798197
0101740,Alabama,Henry County,2528,23513000,2532000,0,632000,632000,17208000,2944000,331,7649.546827794562,0,1909.3655589123864,1909.3655589123864,5740.181268882176,0,0.24960505529225907,0.7503949447077409,17208000,2312000,20981000,0.8201706305705162,0.11019493827748916,0.06963443115199464,TRUE,fy20,1.1650487890214984,27393792.176262494,2949903.533802434,0,736310.834661587,736310.834661587,20048159.561481945,3429903.6348792915,8912.095268285299,0,2224.5040322102327,2224.5040322102327,6687.591236075066
0101760,Alabama,Homewood City,4217,53918000,5727000,0,822000,822000,22876000,3127000,316,18123.41772151899,0,2601.26582278481,2601.26582278481,15522.15189873418,0,0.143530644316396,0.856469355683604,22876000,2305000,48191000,0.4746944450208545,0.04783050777116059,0.4774750472079848,TRUE,fy20,1.1650487890214984,62817100.60646115,6672234.414726121,0,957670.1045756717,957670.1045756717,26651656.0976558,3643107.5632702257,21114.66586938646,0,3030.601596758455,3030.601596758455,18084.064272628006
0101770,Alabama,Houston County,6479,57191000,7022000,0,1507000,1507000,39609000,6017000,819,8573.870573870574,0,1840.04884004884,1840.04884004884,6733.821733821734,0,0.21461122187410991,0.78538877812589,39609000,4510000,50169000,0.7895114512946242,0.08989615100958759,0.12059239769578822,TRUE,fy20,1.1650487890214984,66630305.29292852,8180972.596508962,0,1755728.5250553982,1755728.5250553982,46146417.48435253,7010098.563542356,9988.977529314972,0,2143.746672839314,2143.746672839314,7845.230856475659
0101800,Alabama,Huntsville City,23882,238904000,25850000,0,5488000,5488000,131523000,24330000,3151,8203.744842907014,0,1741.6693113297365,1741.6693113297365,6462.075531577277,0,0.2123017408123791,0.7876982591876209,131523000,18842000,213054000,0.6173223689768791,0.08843767307818676,0.2942399579449342,TRUE,fy20,1.1650487890214984,278334815.89239204,30116511.196205735,0,6393787.754149984,6393787.754149984,153230711.87847453,28345637.03689306,9557.76299467018,0,2029.1297220406168,2029.1297220406168,7528.633272629563
0101830,Alabama,Jackson County,5188,54603000,4024000,0,1307000,1307000,37082000,7311000,653,6162.327718223583,0,2001.531393568147,2001.531393568147,4160.796324655436,0,0.32480119284294234,0.6751988071570576,37082000,6004000,50579000,0.733150121591965,0.11870539156566956,0.14814448684236542,TRUE,fy20,1.1650487890214984,63615159.02694088,4688156.32702251,0,1522718.7672510985,1522718.7672510985,43202339.19449521,8517671.696536176,7179.412445669999,0,2331.881726265082,2331.881726265082,4847.530719404917
0101860,Alabama,Jacksonville City,1639,15402000,1784000,0,340000,340000,10418000,1920000,214,8336.44859813084,0,1588.785046728972,1588.785046728972,6747.663551401869,0,0.1905829596412556,0.8094170403587444,10418000,1580000,13618000,0.7650168894110736,0.11602291085328242,0.11896019973564398,TRUE,fy20,1.1650487890214984,17944081.44850912,2078447.0396143533,0,396116.5882673095,396116.5882673095,12137478.28402597,2236893.674921277,9712.369343992304,0,1851.0120947070536,1851.0120947070536,7861.357249285251
0101890,Alabama,Jasper City,2734,27477000,2445000,0,635000,635000,17013000,2793000,375,6520,0,1693.3333333333333,1693.3333333333333,4826.666666666667,0,0.25971370143149286,0.7402862985685071,17013000,2158000,25032000,0.6796500479386386,0.08620965164589325,0.23414030041546816,TRUE,fy20,1.1650487890214984,32012045.575943712,2848544.289157564,0,739805.9810286515,739805.9810286515,19820975.04762275,3253981.267737045,7596.11810442017,0,1972.8159494097372,1972.8159494097372,5623.302155010433
0101920,Alabama,Jefferson County,36359,353514000,46853000,0,10971000,10971000,233348000,40676000,5185,9036.25843780135,0,2115.911282545805,2115.911282545805,6920.347155255546,0,0.2341578981068448,0.7658421018931552,233348000,29705000,306661000,0.7609314519942216,0.09686592034852816,0.1422026276572502,TRUE,fy20,1.1650487890214984,411861057.602146,54586030.91202427,0,12781750.264354859,12781750.264354859,271861804.82058865,47389524.542238474,10527.68195024576,0,2465.1398774069157,2465.1398774069157,8062.542072838844
0101950,Alabama,Lamar County,2292,21264000,1749000,0,505000,505000,16032000,2461000,380,4602.631578947368,0,1328.9473684210527,1328.9473684210527,3273.684210526316,0,0.2887364208118925,0.7112635791881075,16032000,1956000,19515000,0.82152190622598,0.1002305918524212,0.07824750192159881,TRUE,fy20,1.1650487890214984,24773597.449753143,2037670.3319986009,0,588349.6384558567,588349.6384558567,18678062.185592663,2867185.069781908,5362.290347364739,0,1548.2885222522546,1548.2885222522546,3814.0018251124848
0101980,Alabama,Lanett City,953,9390000,912000,0,267000,267000,6691000,1527000,122,7475.409836065573,0,2188.5245901639346,2188.5245901639346,5286.885245901639,0,0.29276315789473684,0.7072368421052632,6691000,1260000,8478000,0.7892191554611937,0.14861995753715498,0.06216088700165131,TRUE,fy20,1.1650487890214984,10939808.12891187,1062524.4955876067,0,311068.0266687401,311068.0266687401,7795341.447342847,1779029.500835828,8709.217176947595,0,2549.737923514263,2549.737923514263,6159.479253433332
0102010,Alabama,Lauderdale County,8160,78354000,7427000,0,1764000,1764000,53846000,7270000,1068,6954.119850187266,0,1651.685393258427,1651.685393258427,5302.434456928839,0,0.23751178133836004,0.76248821866164,53846000,5506000,70927000,0.7591749263327083,0.07762911162180834,0.1631959620454833,TRUE,fy20,1.1650487890214984,91286232.81499049,8652817.35606267,0,2055146.0638339233,2055146.0638339233,62733217.09365161,8469904.696186293,8101.888910171038,0,1924.2940672602278,1924.2940672602278,6177.59484291081
0102040,Alabama,Lawrence County,4658,49234000,4487000,0,1233000,1233000,33347000,7336000,767,5850.0651890482395,0,1607.561929595828,1607.561929595828,4242.503259452412,0,0.274793848896813,0.725206151103187,33347000,6103000,44747000,0.7452343173844057,0.1363890316669274,0.1183766509486669,TRUE,fy20,1.1650487890214984,57360012.07868446,5227573.916339464,0,1436505.1568635076,1436505.1568635076,38850881.96749991,8546797.916261712,6815.611364197475,0,1872.8880793526826,1872.8880793526826,4942.723284844793
0102070,Alabama,Lee County,9508,90810000,12082000,0,2075000,2075000,62463000,8562000,1375,8786.90909090909,0,1509.090909090909,1509.090909090909,7277.818181818181,0,0.17174308889256745,0.8282569111074325,62463000,6487000,78728000,0.7934026013616502,0.08239762219286657,0.12419977644548325,TRUE,fy20,1.1650487890214984,105798080.53104228,14076119.468957745,0,2417476.2372196093,2417476.2372196093,72772442.50864986,9975147.731602069,10237.177795605632,0,1758.164536159716,1758.164536159716,8479.013259445916
0102100,Alabama,Limestone County,11042,93574000,9971000,0,2390000,2390000,73213000,8993000,1273,7832.678711704635,0,1877.45483110762,1877.45483110762,5955.2238805970155,0,0.23969511583592415,0.7603048841640758,73213000,6603000,83603000,0.8757221630802723,0.07898041936294152,0.04529741755678619,TRUE,fy20,1.1650487890214984,109018275.38389769,11616701.475333361,0,2784466.6057613813,2784466.6057613813,85296716.99063097,10477283.759670336,9125.452847865956,0,2187.3264774244944,2187.3264774244944,6938.126370441461
