state,district,dist_id,sped_enroll_fy20,sped_enroll_fy21,sped_enroll_fy22,sped_enroll_fy23
CALIFORNIA,Menlo Park City Elementary,0624570,224,208,224,229
CALIFORNIA,Merced City Elementary,0624600,1108,1052,1079,1070
CALIFORNIA,Merced River Union Elementary,0624630,22,-8,-8,27
CALIFORNIA,Merced Union High,0624660,1314,1405,1448,1462
CALIFORNIA,Meridian Elementary,0624690,30,-8,190,-8
CALIFORNIA,Mesa Union Elementary,0624720,101,105,87,77
CALIFORNIA,Middletown Unified,0624750,164,161,189,182
CALIFORNIA,Midway Elementary,0624780,9,-8,5,12
CALIFORNIA,Mill Valley Elementary,0624870,320,282,260,263
CALIFORNIA,Millbrae Elementary,0624900,200,192,192,159
CALIFORNIA,Millville Elementary,0624930,13,12,-8,24
CALIFORNIA,Mission Union Elementary,0625110,4,6,9,7
CALIFORNIA,Modesto City Elementary,0625130,2130,1813,1752,1720
CALIFORNIA,Modesto City High,0625150,2040,2144,2104,2062
CALIFORNIA,Modoc Joint Unified,0625190,71,85,-8,-8
CALIFORNIA,Mojave Unified,0625230,474,481,-8,506
CALIFORNIA,Monroe Elementary,0625290,11,-8,13,-8
CALIFORNIA,Monrovia Unified,0625320,729,666,657,672
CALIFORNIA,Monson-Sultana Joint Union Elementary,0625350,31,-8,-8,-8
CALIFORNIA,Montague Elementary,0625380,20,-8,-8,-8
CALIFORNIA,Monte Rio Union Elementary,0625410,10,6,8,-8
CALIFORNIA,Montebello Unified,0625470,3371,3288,3096,3124
CALIFORNIA,Montecito Union Elementary,0625500,43,38,42,-8
CALIFORNIA,Monterey Peninsula Unified,0625530,1210,1132,1225,1335
CALIFORNIA,Montgomery Elementary,0625650,3,3,-8,-8
CALIFORNIA,Moorpark Unified,0625690,965,902,954,1003
CALIFORNIA,Moraga Elementary,0625740,233,203,189,188
CALIFORNIA,Moreland,0625770,540,487,473,531
CALIFORNIA,Moreno Valley Unified,0625800,4701,4417,4452,4580
CALIFORNIA,Morgan Hill Unified,0625830,1117,1085,1078,1047
CALIFORNIA,Morongo Unified,0625860,1269,1228,1199,1145
CALIFORNIA,Mother Lode Union Elementary,0625980,157,129,117,137
CALIFORNIA,Mt. Shasta Union Elementary,0626040,51,46,45,-8
CALIFORNIA,Mountain Elementary,0626070,13,19,-8,-8
CALIFORNIA,Mountain Empire Unified,0626100,354,371,351,348
CALIFORNIA,Mountain House Elementary,0626130,4,3,-8,-8
CALIFORNIA,Mountain View Elementary,0626190,815,656,717,693
CALIFORNIA,Mountain View Elementary,0626220,361,323,337,379
CALIFORNIA,Mountain View Whisman,0626280,546,493,475,509
CALIFORNIA,Mountain View-Los Altos Union High,0626310,461,481,504,459
CALIFORNIA,Mt. Baldy Joint Elementary,0626340,10,11,11,19
CALIFORNIA,Mt. Diablo Unified,0626370,4097,3900,3873,3922
CALIFORNIA,Mount Pleasant Elementary,0626400,310,274,240,237
CALIFORNIA,Mulberry Elementary,0626430,4,5,3,-8
CALIFORNIA,Mupu Elementary,0626460,22,-8,-8,-8
CALIFORNIA,Muroc Joint Unified,0626490,233,211,243,258
CALIFORNIA,Napa Valley Unified,0626640,2249,2118,2232,2177
CALIFORNIA,National Elementary,0626670,603,566,631,633
CALIFORNIA,Needles Unified,0626760,184,176,-8,197
CALIFORNIA,Nevada City Elementary,0626820,81,70,80,89
CALIFORNIA,Nevada Joint Union High,0626880,427,405,401,385
CALIFORNIA,New Haven Unified,0626910,1194,1117,1120,1130
CALIFORNIA,New Hope Elementary,0626970,31,20,-8,30
CALIFORNIA,New Jerusalem Elementary,0627030,59,-8,-8,-8
CALIFORNIA,Mountain Union Elementary,0627040,9,8,-8,-8
CALIFORNIA,Newark Unified,0627060,701,711,716,709
CALIFORNIA,Newcastle Elementary,0627120,79,83,82,82
CALIFORNIA,Newhall,0627180,786,650,691,707
CALIFORNIA,Newman-Crows Landing Unified,0627200,371,366,368,422
CALIFORNIA,Newport-Mesa Unified,0627240,2149,2482,2247,2322
CALIFORNIA,Nicasio,0627300,6,5,7,8
CALIFORNIA,Norris Elementary,0627450,362,314,367,384
CALIFORNIA,North County Joint Union Elementary,0627480,83,74,81,77
CALIFORNIA,North Cow Creek Elementary,0627510,12,-8,-8,-8
CALIFORNIA,North Monterey County Unified,0627590,521,537,520,550
CALIFORNIA,Norwalk-La Mirada Unified,0627690,2101,1964,2027,2093
CALIFORNIA,Novato Unified,0627720,896,802,852,870
CALIFORNIA,Nuestro Elementary,0627750,19,-8,20,25
CALIFORNIA,Nuview Union,0627780,204,198,218,244
CALIFORNIA,Oak Grove Elementary,0627810,1319,1051,1051,1036
CALIFORNIA,Oak Grove Union Elementary,0627840,86,82,69,86
CALIFORNIA,Oak Park Unified,0627850,315,294,285,301
CALIFORNIA,Oak Run Elementary,0627870,9,8,8,9
CALIFORNIA,Oak Valley Union Elementary,0627900,26,20,-8,-8
CALIFORNIA,Oak View Union Elementary,0627930,48,38,-8,47
CALIFORNIA,Oakland Unified,0628050,5557,5398,5334,5318
CALIFORNIA,Oakley Union Elementary,0628080,789,677,742,780
CALIFORNIA,Ocean View,0628140,1156,933,904,919
CALIFORNIA,Ocean View,0628170,282,226,242,288
CALIFORNIA,Oceanside Unified,0628250,2467,2226,2343,2444
CALIFORNIA,Ojai Unified,0628270,378,354,338,328
CALIFORNIA,Old Adobe Union,0628320,264,217,211,192
CALIFORNIA,Ontario-Montclair,0628470,2960,2485,2467,2488
CALIFORNIA,Orange Center,0628530,50,-8,-8,-8
CALIFORNIA,Orange Unified,0628650,3200,2989,3120,3180
CALIFORNIA,Orchard Elementary,0628680,78,65,71,83
CALIFORNIA,Orcutt Union Elementary,0628710,613,541,577,586
CALIFORNIA,Orick Elementary,0628830,5,5,5,4
CALIFORNIA,Orinda Union Elementary,0628860,253,201,205,223
CALIFORNIA,Oro Grande,0628950,10,12,11,18
CALIFORNIA,Oroville City Elementary,0629100,401,342,356,360
CALIFORNIA,Oroville Union High,0629130,324,359,381,363
CALIFORNIA,Outside Creek Elementary,0629160,3,-8,6,-8
CALIFORNIA,Owens Valley Unified,0629190,9,-8,-8,-8
CALIFORNIA,Oxnard,0629220,2238,2055,2263,2449
CALIFORNIA,Oxnard Union High,0629270,2280,2457,2602,2322
CALIFORNIA,Pacheco Union Elementary,0629280,85,67,74,82
CALIFORNIA,Pacific Elementary,0629340,11,-8,11,-8
CALIFORNIA,Pacific Grove Unified,0629370,229,-8,237,237
CALIFORNIA,Pacific Union Elementary,0629400,31,31,42,41
CALIFORNIA,Pacific Union Elementary,0629430,93,71,75,85
CALIFORNIA,Pajaro Valley Unified,0629490,2775,2722,2723,2714
CALIFORNIA,Palermo Union Elementary,0629540,159,147,130,139
CALIFORNIA,Palm Springs Unified,0629550,2551,2477,2491,2474
CALIFORNIA,Palmdale Elementary,0629580,3019,2549,2464,2527
CALIFORNIA,Palo Alto Unified,0629610,1144,1100,1067,1062
CALIFORNIA,Palo Verde Unified,0629640,390,431,362,366
CALIFORNIA,Palo Verde Union Elementary,0629670,13,16,-8,25
CALIFORNIA,Palos Verdes Peninsula Unified,0629700,986,1026,1100,1158
CALIFORNIA,Panoche Elementary,0629770,NA,NA,NA,-8
CALIFORNIA,Paradise Elementary,0629790,18,-8,10,14
CALIFORNIA,Paradise Unified,0629820,287,304,297,346
CALIFORNIA,Paramount Unified,0629850,1798,1737,1643,1666
CALIFORNIA,Parlier Unified,0629910,343,359,363,375
CALIFORNIA,Pasadena Unified,0629940,2610,2349,2359,2316
CALIFORNIA,Patterson Joint Unified,0630030,1018,954,959,985
CALIFORNIA,Peninsula Union,0630090,9,7,-8,-8
CALIFORNIA,Perris Elementary,0630180,595,553,543,559
CALIFORNIA,Perris Union High,0630210,1495,1626,1702,1791
CALIFORNIA,Petaluma City Elementary,0630230,348,298,325,369
CALIFORNIA,Petaluma Joint Union High,0630250,885,-8,889,861
CALIFORNIA,Piedmont City Unified,0630330,305,295,306,288
CALIFORNIA,Pierce Joint Unified,0630360,153,168,187,179
CALIFORNIA,Pine Ridge Elementary,0630390,8,-8,8,8
CALIFORNIA,Piner-Olivet Union Elementary,0630450,119,125,146,135
CALIFORNIA,Pioneer Union Elementary,0630480,41,39,-8,40
CALIFORNIA,Pioneer Union Elementary,0630510,144,142,144,157
CALIFORNIA,Pioneer Union Elementary,0630520,4,10,3,-8
CALIFORNIA,Pittsburg Unified,0630600,1207,1268,1276,1259
CALIFORNIA,Pixley Union Elementary,0630630,76,58,61,57
CALIFORNIA,Placentia-Yorba Linda Unified,0630660,2841,2631,2804,2843
CALIFORNIA,Placer Hills Union Elementary,0630720,104,97,119,124
CALIFORNIA,Placer Union High,0630750,447,457,437,445
CALIFORNIA,Placerville Union Elementary,0630780,206,173,159,158
CALIFORNIA,Plainsburg Union Elementary,0630810,6,-8,6,5
CALIFORNIA,Planada Elementary,0630840,73,63,80,80
CALIFORNIA,Plaza Elementary,0630870,14,10,14,17
CALIFORNIA,Pleasant Grove Joint Union,0630900,16,-8,-8,15
CALIFORNIA,Pleasant Ridge Union Elementary,0630930,190,202,210,225
CALIFORNIA,Pleasant Valley,0630990,1084,926,964,1039
CALIFORNIA,Pleasant Valley Joint Union Elementary,0631020,7,6,-8,-8
CALIFORNIA,Pleasant View Elementary,0631050,25,-8,30,-8
CALIFORNIA,Plumas Unified,0631170,228,254,247,257
CALIFORNIA,Plumas Lake Elementary,0631180,147,148,171,193
CALIFORNIA,Point Arena Joint Union High,0631230,21,20,25,21
CALIFORNIA,Pollock Pines Elementary,0631290,138,102,-8,106
CALIFORNIA,Pomona Unified,0631320,2891,2902,2955,2876
CALIFORNIA,Pond Union Elementary,0631350,10,12,-8,20
CALIFORNIA,Pope Valley Union Elementary,0631380,7,4,-8,9
CALIFORNIA,Potter Valley Community Unified,0631400,39,-8,35,41
CALIFORNIA,Portola Valley Elementary,0631470,50,53,44,-8
CALIFORNIA,Poway Unified,0631530,4755,4656,4869,4927
CALIFORNIA,Princeton Joint Unified,0631620,18,16,-8,-8
CALIFORNIA,Raisin City Elementary,0631680,24,-8,27,26
CALIFORNIA,Ramona City Unified,0631710,765,798,810,836
CALIFORNIA,Rancho Santa Fe Elementary,0631740,69,57,66,79
CALIFORNIA,Ravendale-Termo Elementary,0631830,NA,NA,-8,-8
CALIFORNIA,Ravenswood City Elementary,0631860,395,317,248,246
CALIFORNIA,Raymond-Knowles Union Elementary,0631920,10,14,12,15
CALIFORNIA,Red Bluff Union Elementary,0631980,306,255,264,255
CALIFORNIA,Red Bluff Joint Union High,0632010,259,253,259,261
CALIFORNIA,Redding Elementary,0632040,413,345,384,379
CALIFORNIA,Redlands Unified,0632070,2734,2605,2773,2910
CALIFORNIA,Redwood City Elementary,0632130,1129,968,982,979
CALIFORNIA,Reed Union Elementary,0632160,113,107,104,95
CALIFORNIA,Reeds Creek Elementary,0632250,29,-8,-8,-8
CALIFORNIA,Reef-Sunset Unified,0632270,239,240,249,269
CALIFORNIA,Rescue Union Elementary,0632310,506,431,483,476
CALIFORNIA,Kashia Elementary,0632340,4,5,5,5
CALIFORNIA,Rialto Unified,0632370,3000,2777,2777,2709
CALIFORNIA,Richfield Elementary,0632400,28,-8,-8,34
CALIFORNIA,Richgrove Elementary,0632430,34,34,-8,40
CALIFORNIA,Richmond Elementary,0632520,17,20,-8,-8
CALIFORNIA,West Contra Costa Unified,0632550,3983,3571,3570,3605
CALIFORNIA,Rim of the World Unified,0632610,404,382,403,388
CALIFORNIA,Rincon Valley Union Elementary,0632640,420,398,367,373
CALIFORNIA,Rio Bravo-Greeley Union Elementary,0632710,90,90,90,88
CALIFORNIA,Rio Dell Elementary,0632730,51,45,44,52
CALIFORNIA,Rio Elementary,0632760,652,580,633,709
CALIFORNIA,Ripon Unified,0632880,370,374,384,384
CALIFORNIA,River Delta Joint Unified,0633110,234,215,210,218
CALIFORNIA,Riverside Unified,0633150,4932,4700,4814,4954
CALIFORNIA,Roberts Ferry Union Elementary,0633210,13,-8,17,-8
CALIFORNIA,Robla Elementary,0633240,226,201,232,263
CALIFORNIA,Rockford Elementary,0633270,16,12,-8,-8
CALIFORNIA,Romoland Elementary,0633390,547,520,563,622
CALIFORNIA,Rosedale Union Elementary,0633480,712,639,668,711
CALIFORNIA,Roseland,0633510,368,342,321,331
CALIFORNIA,Rosemead Elementary,0633570,328,252,257,268
CALIFORNIA,Roseville City Elementary,0633600,1378,1324,1420,1555
CALIFORNIA,Roseville Joint Union High,0633630,781,889,892,812
CALIFORNIA,Ross Elementary,0633660,36,29,34,-8
CALIFORNIA,Round Valley Joint Elementary,0633690,9,-8,-8,-8
CALIFORNIA,Round Valley Unified,0633720,67,74,-8,-8
CALIFORNIA,Rowland Unified,0633750,1467,1351,1397,1445
CALIFORNIA,Sacramento City Unified,0633840,5915,6166,5982,6014
CALIFORNIA,Saddleback Valley Unified,0633860,3415,3369,3220,3167
CALIFORNIA,Salida Union Elementary,0633900,354,329,354,343
CALIFORNIA,Salinas City Elementary,0633930,857,748,823,920
CALIFORNIA,Salinas Union High,0633980,1718,1838,1934,1773
CALIFORNIA,San Antonio Union Elementary,0634050,24,24,24,29
CALIFORNIA,San Ardo Union Elementary,0634080,21,19,-8,-8
CALIFORNIA,San Benito High,0634140,379,416,437,449
CALIFORNIA,San Bernardino City Unified,0634170,6300,6063,6356,6495
CALIFORNIA,San Bruno Park Elementary,0634230,299,271,271,253
CALIFORNIA,San Carlos Elementary,0634290,298,258,238,233
CALIFORNIA,San Diego Unified,0634320,15086,13557,14037,14344
CALIFORNIA,San Dieguito Union High,0634380,1336,1470,1495,1553
CALIFORNIA,San Francisco Unified,0634410,6550,6829,6444,6595
CALIFORNIA,San Gabriel Unified,0634425,534,590,556,573
CALIFORNIA,San Jacinto Unified,0634440,1511,1428,1578,1645
CALIFORNIA,San Jose Unified,0634590,3520,3299,3322,3408
CALIFORNIA,San Juan Unified,0634620,6231,5772,6060,6257
CALIFORNIA,San Leandro Unified,0634680,1259,1190,1249,1282
CALIFORNIA,San Lorenzo Unified,0634710,1139,1083,1052,1031
CALIFORNIA,San Lorenzo Valley Unified,0634740,552,592,641,650
CALIFORNIA,San Lucas Union Elementary,0634770,18,-8,18,-8
CALIFORNIA,San Luis Coastal Unified,0634800,987,924,1063,1141
CALIFORNIA,San Marino Unified,0634860,224,213,194,197
CALIFORNIA,San Marcos Unified,0634880,2860,2601,2651,2717
CALIFORNIA,San Mateo-Foster City,0634920,1040,942,963,1013
CALIFORNIA,San Mateo Union High,0634980,1054,1021,1025,985
CALIFORNIA,San Miguel Joint Union,0635010,96,74,88,93
CALIFORNIA,San Pasqual Union Elementary,0635040,42,-8,57,51
CALIFORNIA,San Pasqual Valley Unified,0635070,95,-8,107,106
CALIFORNIA,San Rafael City Elementary,0635090,512,468,475,501
CALIFORNIA,San Rafael City High,0635110,340,335,328,328
CALIFORNIA,San Ramon Valley Unified,0635130,2952,2809,2871,2973
CALIFORNIA,San Ysidro Elementary,0635220,603,540,583,613
CALIFORNIA,Sanger Unified,0635250,958,962,1062,1041
CALIFORNIA,Santa Ana Unified,0635310,6333,5827,6010,5955
CALIFORNIA,Santa Clara Unified,0635430,2230,2085,1955,1925
CALIFORNIA,Santa Clara Elementary,0635490,3,-8,-8,-8
CALIFORNIA,Santa Cruz City Elementary,0635590,319,250,270,317
CALIFORNIA,Santa Cruz City High,0635600,589,648,662,614
CALIFORNIA,Santa Maria Joint Union High,0635670,908,1018,1128,1041
CALIFORNIA,Santa Monica-Malibu Unified,0635700,1262,1230,1245,1237
CALIFORNIA,Santa Rita Union Elementary,0635790,373,358,364,377
CALIFORNIA,Santa Rosa Elementary,0635810,705,626,685,699
CALIFORNIA,Santa Rosa High,0635830,1848,1821,1736,1804
CALIFORNIA,Santa Ynez Valley Union High,0635850,94,93,93,80
CALIFORNIA,Santee,0635880,1105,1017,1109,1156
CALIFORNIA,Saratoga Union Elementary,0635910,190,161,153,174
CALIFORNIA,Saucelito Elementary,0635940,5,6,3,4
CALIFORNIA,Saugus Union,0635970,1258,1193,1252,1294
CALIFORNIA,Sausalito Marin City,0636000,68,73,78,67
CALIFORNIA,Savanna Elementary,0636030,291,249,239,229
CALIFORNIA,Scotia Union Elementary,0636100,21,35,27,-8
CALIFORNIA,Sebastopol Union Elementary,0636180,82,67,66,69
CALIFORNIA,Seeley Union Elementary,0636210,48,55,64,71
CALIFORNIA,Seiad Elementary,0636240,NA,NA,-8,-8
CALIFORNIA,Selma Unified,0636270,839,792,798,795
CALIFORNIA,Semitropic Elementary,0636330,11,11,13,8
CALIFORNIA,Sequoia Union Elementary,0636360,21,26,21,-8
CALIFORNIA,Sequoia Union High,0636390,1208,1327,1356,1292
CALIFORNIA,Shaffer Union Elementary,0636420,16,20,-8,31
CALIFORNIA,Shandon Joint Unified,0636450,48,-8,-8,-8
CALIFORNIA,Shasta Union Elementary,0636570,9,12,-8,-8
CALIFORNIA,Shasta Union High,0636600,538,544,557,565
CALIFORNIA,Shiloh Elementary,0636660,10,-8,-8,14
CALIFORNIA,Shoreline Unified,0636670,81,75,91,-8
CALIFORNIA,Sierra-Plumas Joint Unified,0636780,56,-8,-8,59
CALIFORNIA,Sierra Sands Unified,0636800,686,681,770,794
CALIFORNIA,Sierra Unified,0636805,177,188,185,211
CALIFORNIA,Silver Fork Elementary,0636810,NA,-8,6,5
CALIFORNIA,Silver Valley Unified,0636820,337,281,289,275
CALIFORNIA,Simi Valley Unified,0636840,2133,1937,2009,2045
CALIFORNIA,Siskiyou Union High,0636940,59,62,60,64
CALIFORNIA,Snelling-Merced Falls Union Elementary,0636960,10,-8,7,-8
CALIFORNIA,Snowline Joint Unified,0636970,1140,1140,1244,1292
CALIFORNIA,Victor Valley Union High,0636972,1886,2118,2196,1991
CALIFORNIA,Solana Beach Elementary,0636990,322,264,287,287
CALIFORNIA,Soledad Unified,0637050,672,709,727,736
CALIFORNIA,Solvang Elementary,0637110,76,57,58,56
CALIFORNIA,Somis Union,0637140,32,37,-8,39
CALIFORNIA,Sonoma Valley Unified,0637200,647,610,557,537
CALIFORNIA,Sonora Elementary,0637230,94,80,-8,123
CALIFORNIA,Sonora Union High,0637260,137,153,171,167
CALIFORNIA,Soquel Union Elementary,0637290,251,218,232,217
CALIFORNIA,Soulsbyville Elementary,0637320,81,71,-8,69
CALIFORNIA,South Bay Union Elementary,0637350,101,146,147,143
CALIFORNIA,South Bay Union,0637380,1029,866,883,895
CALIFORNIA,South Fork Union,0637470,31,39,41,-8
CALIFORNIA,South Pasadena Unified,0637500,399,392,405,437
CALIFORNIA,South San Francisco Unified,0637530,1175,1151,1181,1270
CALIFORNIA,South Whittier Elementary,0637560,436,355,363,341
CALIFORNIA,Southern Humboldt Joint Unified,0637590,103,94,98,86
CALIFORNIA,Southern Kern Unified,0637620,515,497,545,595
CALIFORNIA,Southern Trinity Joint Unified,0637630,13,-8,11,10
CALIFORNIA,Southside Elementary,0637650,17,17,15,-8
CALIFORNIA,Spencer Valley Elementary,0637680,42,397,-8,-8
CALIFORNIA,Spreckels Union Elementary,0637710,64,56,77,98
CALIFORNIA,Springville Union Elementary,0637770,21,22,-8,-8
CALIFORNIA,Saint Helena Unified,0637830,99,101,112,115
CALIFORNIA,Standard Elementary,0637890,367,351,393,407
CALIFORNIA,Stanislaus Union Elementary,0637950,395,358,364,397
CALIFORNIA,Stockton Unified,0638010,4307,4240,4499,4515
CALIFORNIA,Stone Corral Elementary,0638040,7,8,-8,-8
CALIFORNIA,Stony Creek Joint Unified,0638070,12,10,-8,-8
CALIFORNIA,Strathmore Union Elementary,0638130,56,-8,57,58
CALIFORNIA,Sulphur Springs Union,0638220,711,627,699,749
CALIFORNIA,Summerville Elementary,0638250,63,64,66,-8
CALIFORNIA,Summerville Union High,0638280,63,101,131,123
CALIFORNIA,Sundale Union Elementary,0638340,17,-8,-8,43
CALIFORNIA,Sunnyside Union Elementary,0638430,23,26,22,-8
CALIFORNIA,Sunnyvale,0638460,669,607,584,671
CALIFORNIA,Surprise Valley Joint Unified,0638520,8,-8,13,11
CALIFORNIA,Susanville Elementary,0638550,116,100,115,122
CALIFORNIA,Sutter Union High,0638610,60,78,75,82
CALIFORNIA,Sweetwater Union High,0638640,5342,5309,5341,5335
CALIFORNIA,Sylvan Union Elementary,0638670,1279,1098,1131,1185
CALIFORNIA,Taft City,0638700,333,286,280,298
CALIFORNIA,Taft Union High,0638730,125,137,153,142
CALIFORNIA,Tahoe-Truckee Unified,0638770,502,510,553,572
CALIFORNIA,Tamalpais Union High,0638790,627,700,707,698
CALIFORNIA,Tehachapi Unified,0638880,537,564,566,594
CALIFORNIA,Temple City Unified,0638980,542,494,494,518
CALIFORNIA,Templeton Unified,0639000,201,194,214,238
CALIFORNIA,Terra Bella Union Elementary,0639060,75,64,-8,61
CALIFORNIA,Thermalito Union Elementary,0639180,173,154,158,166
CALIFORNIA,Three Rivers Union Elementary,0639210,3,4,7,8
CALIFORNIA,Tipton Elementary,0639300,28,22,22,24
CALIFORNIA,Torrance Unified,0639420,2732,2634,2571,2536
CALIFORNIA,Traver Joint Elementary,0639600,14,13,11,-8
CALIFORNIA,Travis Unified,0639630,664,673,691,706
CALIFORNIA,Tres Pinos Union Elementary,0639690,15,8,-8,-8
CALIFORNIA,Trinidad Union Elementary,0639720,26,26,-8,-8
CALIFORNIA,Trinity Center Elementary,0639750,NA,-8,NA,NA
CALIFORNIA,Trona Joint Unified,0639840,67,-8,-8,61
CALIFORNIA,Tulare City,0639870,979,877,936,1018
CALIFORNIA,Tulare Joint Union High,0639930,524,623,646,682
CALIFORNIA,Tulelake Basin Joint Unified,0639940,58,-8,-8,-8
CALIFORNIA,Tustin Unified,0640150,2412,2401,2626,2700
CALIFORNIA,Twain Harte,0640200,33,-8,38,41
CALIFORNIA,Twin Hills Union Elementary,0640230,111,92,-8,-8
CALIFORNIA,Two Rock Union,0640260,24,12,13,-8
CALIFORNIA,Ukiah Unified,0640300,798,791,829,853
CALIFORNIA,Union Elementary,0640320,581,575,581,590
CALIFORNIA,Union Hill Elementary,0640380,91,95,-8,91
CALIFORNIA,Vacaville Unified,0640590,1646,1563,1578,1675
CALIFORNIA,Valle Lindo Elementary,0640650,99,90,98,91
CALIFORNIA,Vallecito Union,0640680,101,66,70,65
CALIFORNIA,Vallecitos Elementary,0640710,22,21,19,-8
CALIFORNIA,Vallejo City Unified,0640740,1412,1334,1306,1323
CALIFORNIA,Valley Home Joint Elementary,0640800,13,16,12,-8
CALIFORNIA,Ventura Unified,0640980,1902,1804,1916,2009
CALIFORNIA,Victor Elementary,0641040,1720,1501,1525,1744
CALIFORNIA,Vineland Elementary,0641130,64,76,74,74
CALIFORNIA,Visalia Unified,0641160,2911,3060,3353,3591
CALIFORNIA,Vista Unified,0641190,3118,3048,3258,3396
CALIFORNIA,Vista del Mar Union,0641220,6,6,-8,5
CALIFORNIA,Walnut Creek Elementary,0641250,363,347,341,334
CALIFORNIA,Walnut Valley Unified,0641280,999,922,930,1011
CALIFORNIA,Wasco Union Elementary,0641400,326,323,351,397
CALIFORNIA,Wasco Union High,0641430,153,166,177,165
CALIFORNIA,Washington Colony Elementary,0641460,42,-8,40,-8
CALIFORNIA,Washington Unified,0641580,851,844,861,916
CALIFORNIA,Washington Union Elementary,0641610,80,78,-8,-8
CALIFORNIA,Waugh Elementary,0641790,88,64,80,81
CALIFORNIA,Waukena Joint Union Elementary,0641820,10,-8,-8,18
CALIFORNIA,Weaver Union,0641880,353,344,354,381
CALIFORNIA,Weed Union Elementary,0641980,49,47,-8,-8
CALIFORNIA,West Covina Unified,0642000,989,909,960,1003
CALIFORNIA,West Park Elementary,0642060,40,47,54,-8
CALIFORNIA,Westside Union Elementary,0642120,1363,1111,1118,1182
CALIFORNIA,Western Placer Unified,0642140,903,912,977,1059
CALIFORNIA,Westminster,0642150,1034,920,923,903
CALIFORNIA,Westmorland Union Elementary,0642180,58,45,-8,45
CALIFORNIA,Westside Elementary,0642210,22,21,17,-8
CALIFORNIA,West Side Union Elementary,0642270,14,-8,12,12
CALIFORNIA,Westwood Unified,0642300,18,20,18,23
CALIFORNIA,Wheatland,0642330,165,157,144,167
CALIFORNIA,Wheatland Union High,0642350,132,140,162,168
CALIFORNIA,Whitmore Union Elementary,0642420,12,3,3,5
CALIFORNIA,Whittier City Elementary,0642450,856,823,795,833
CALIFORNIA,Whittier Union High,0642480,1509,1583,1571,1521
CALIFORNIA,William S. Hart Union High,0642510,3081,3080,3071,3108
CALIFORNIA,Williams Unified,0642540,149,145,169,184
CALIFORNIA,Willits Unified,0642560,225,278,267,268
CALIFORNIA,Laytonville Unified,0642580,55,-8,46,51
CALIFORNIA,Willow Creek Elementary,0642600,3,-8,-8,8
CALIFORNIA,Willow Grove Union Elementary,0642630,3,-8,NA,NA
CALIFORNIA,Willows Unified,0642710,222,194,188,183
CALIFORNIA,Wilmar Union Elementary,0642750,28,21,-8,25
CALIFORNIA,Wilsona Elementary,0642810,160,153,164,171
CALIFORNIA,Winship-Robbins,0642900,8,-8,-8,8
CALIFORNIA,Winters Joint Unified,0642930,216,210,189,227
CALIFORNIA,Winton,0642960,243,219,191,191
CALIFORNIA,Woodland Joint Unified,0643080,1491,1390,1465,1585
CALIFORNIA,Woodside Elementary,0643140,57,65,71,68
CALIFORNIA,Woodville Union Elementary,0643170,23,27,-8,22
CALIFORNIA,Wright Elementary,0643200,255,188,188,194
CALIFORNIA,Yreka Union Elementary,0643380,95,83,111,116
CALIFORNIA,Yreka Union High,0643410,71,74,76,74
CALIFORNIA,Yuba City Unified,0643470,1583,1416,1431,1501
CALIFORNIA,Yucaipa-Calimesa Joint Unified,0643560,1312,1275,1248,1248
CALIFORNIA,Irvine Unified,0684500,3308,4083,3298,3389
CALIFORNIA,Amador County Office of Education,0691001,121,6,8,12
CALIFORNIA,Butte County Office of Education,0691002,58,52,41,48
CALIFORNIA,Calaveras County Office of Education,0691003,35,14,8,13
CALIFORNIA,Colusa County Office of Education,0691004,29,20,-8,34
CALIFORNIA,Contra Costa County Office of Education,0691005,21,-8,-8,22
CALIFORNIA,El Dorado County Office of Education,0691006,99,103,77,107
CALIFORNIA,Fresno County Office of Education,0691007,17,-8,-8,-8
CALIFORNIA,Glenn County Office of Education,0691008,54,52,-8,-8
CALIFORNIA,Humboldt County Office of Education,0691009,49,14,-8,-8
CALIFORNIA,Imperial County Office of Education,0691010,58,54,56,-8
CALIFORNIA,Inyo County Office of Education,0691011,11,-8,117,-8
CALIFORNIA,Kern County Office of Education,0691012,127,147,138,131
CALIFORNIA,Kings County Office of Education,0691013,8,4,8,20
CALIFORNIA,Lake County Office of Education,0691014,10,-8,-8,12
CALIFORNIA,Lassen County Office of Education,0691015,3,-8,-8,-8
CALIFORNIA,Madera County Superintendent of Schools,0691017,49,31,19,-8
CALIFORNIA,Marin County Office of Education,0691018,4,-8,14,5
CALIFORNIA,Mendocino County Office of Education,0691019,8,11,7,-8
CALIFORNIA,Merced County Office of Education,0691020,41,45,41,70
CALIFORNIA,Monterey County Office of Education,0691021,45,-8,61,51
CALIFORNIA,Napa County Office of Education,0691022,9,-8,19,27
CALIFORNIA,Nevada County Office of Education,0691023,7,56,43,81
CALIFORNIA,Orange County Department of Education,0691024,3,15,6,12
CALIFORNIA,Placer County Office of Education,0691025,56,-8,-8,61
CALIFORNIA,Riverside County Office of Education,0691026,100,55,44,63
CALIFORNIA,Sacramento County Office of Education,0691027,22,10,17,24
CALIFORNIA,San Benito County Office of Education,0691028,3,-8,NA,3
CALIFORNIA,San Bernardino County Office of Education,0691029,9,10,18,35
CALIFORNIA,San Diego County Office of Education,0691030,65,45,-8,-8
CALIFORNIA,San Joaquin County Office of Education,0691031,226,240,268,278
